LAPORAN HISTORIS PENGGUNAAN UTILITAS (LISTRIK DAN AIR)
Kawasan Industri Tunas Batam Centre
Periode Billing: Juni 2023 s/d Mei 2026

trx_id,tanggal,tenant_id,properti_id,pemakaian_listrik,pemakaian_air,service_charge_base
5393,2026-02-20,113,38,"22.285,91","2.009,30","Rp. 10.000.000,00"
5394,2026-02-23,114,101,363140.41,"1.846,15","Rp. 10.000.000,00"
5395,2026-02-23,115,260,"Rp. 1.087,44","107,41","Rp. 2.500.000,00"
5396,2026-02-21,116,183,"5.758,17",1757.13,5000000
5397,2026-02-21,117,83,"Rp. 41.126,89","683,31","Rp. 5.000.000,00"
5398,2026-02-25,118,35,"38.109,08",,10000000
5399,2026-02-22,119,123,"15.107,90",,"Rp. 5.000.000,00"
5400,2026-02-24,120,225,12006.39,"1.469,69","Rp. 7.500.000,00"
5401,2026-02-20,121,228,26047.79,"871,98","Rp. 5.000.000,00"
5402,2026-02-22,122,120,"Rp. 32.737,92",,10000000
5403,2026-02-24,123,129,"Rp. 38.010,21","2.472,55",10000000
5404,2026-02-21,124,217,38990.5,"944,36","Rp. 7.500.000,00"
5405,2026-02-20,125,213,"396.943,50","1.886,90","Rp. 7.500.000,00"
5406,2026-02-20,126,304,"Rp. 1.724,48","34,04","Rp. 1.500.000,00"
5407,2026-02-24,127,246,42426.79,"2.046,70","Rp. 5.000.000,00"
5408,2026-02-24,128,307,"Rp. 419,79","112,31","Rp. 1.500.000,00"
5409,2026-02-24,129,33,291822.78,"1.062,99",5000000
5410,2026-02-20,130,132,"Rp. 36.083,42","1.433,87","Rp. 10.000.000,00"
5411,2026-02-23,131,173,"Rp. 42.701,92","2.042,97","Rp. 5.000.000,00"
5412,24/02/2026,132,113,"38.247,58","2.145,87","Rp. 5.000.000,00"
5413,2026-02-21,133,49,"16.085,28","526,71","Rp. 7.500.000,00"
5414,2026-02-22,134,221,"Rp. 28.203,93","735,23","Rp. 7.500.000,00"
5415,2026-02-24,135,147,"35.408,62",,"Rp. 5.000.000,00"
5416,2026-02-24,136,327,"298,32",58.45,"Rp. 1.500.000,00"
5417,2026-02-23,137,77,"10.581,62","1.317,25","Rp. 7.500.000,00"
5418,2026-02-22,138,283,"Rp. 1.035,65","91,02",3500000
5419,2026-02-25,139,220,"13.294,27","2.698,62","Rp. 10.000.000,00"
5420,2026-02-21,140,211,12390.09,"2.785,27","Rp. 10.000.000,00"
5421,2026-02-23,141,272,"Rp. 407,02","65,40","Rp. 2.500.000,00"
5422,2026-02-20,142,324,669.49,"82,21","Rp. 2.500.000,00"
5423,2026-02-25,143,239,"Rp. 19.713,75","1.780,58",7500000
5424,2026-02-23,144,240,32988.47,"774,24",7500000
5425,2026-02-22,145,141,"Rp. 19.142,28","1.041,05",5000000
5426,2026-02-23,146,20,"26.589,70",1499.92,5000000
5427,2026-02-22,147,149,"26.503,01","1.139,85","Rp. 10.000.000,00"
5428,2026-02-21,148,111,"Rp. 5.523,50",1021.48,7500000
5429,2026-02-22,149,290,"1.526,15","121,92","Rp. 3.500.000,00"
5430,2026-02-24,150,226,37680.51,"1.560,78","Rp. 10.000.000,00"
5431,2026-02-24,118,188,17799.03,"1.548,90","Rp. 10.000.000,00"
5432,2026-02-22,145,178,25994.18,"586,52","Rp. 7.500.000,00"
5433,2026-02-20,26,133,"Rp. 33.136,59","2.415,90","Rp. 10.000.000,00"
5434,2026-02-22,19,66,"9.388,80","782,28","Rp. 10.000.000,00"
5435,2026-02-24,138,274,1284.06,"145,37",3500000
5436,2026-02-25,55,209,"Rp. 36.758,54",,7500000
5437,2026-02-21,130,216,13300.8,"1.984,95","Rp. 10.000.000,00"
5437,2026-02-23,68,182,30691.42,"2.698,92",7500000
5439,2026-02-25,34,145,"30.853,22","719,47","Rp. 10.000.000,00"
5440,25/02/2026,90,110,"Rp. 29.825,30","2.157,57","Rp. 5.000.000,00"
5441,2026-02-25,18,135,"Rp. 27.962,23",2819.24,"Rp. 10.000.000,00"
5442,2026-02-20,63,273,"1.481,58","115,97","Rp. 3.500.000,00"
5443,2026-02-25,95,64,"Rp. 17.723,83","2.175,40",5000000
5444,2026-02-21,73,291,"1.278,58","34,61","Rp. 2.500.000,00"
5445,2026-02-22,41,243,"Rp. 178.078,59",2561.41,"Rp. 7.500.000,00"
5446,2026-03-25,1,45,"-33.526,69","512,42","Rp. 10.000.000,00"
5447,2026-03-21,2,99,"14.761,61","663,73","Rp. 7.500.000,00"
5448,2026-03-20,3,185,30534.18,"2.672,28","Rp. 10.000.000,00"
5449,2026-03-22,4,124,"Rp. 17.584,40","2.509,27","Rp. 7.500.000,00"
5450,2026-03-21,5,122,"9.546,56","909,06","Rp. 7.500.000,00"
5450,2026-03-20,6,168,"Rp. 15.277,91","2.512,35","Rp. 10.000.000,00"
5452,2026-03-22,7,270,"1.044,73","39,81","Rp. 1.500.000,00"
5453,2026-03-25,8,10,"26.554,25",,"Rp. 7.500.000,00"
5454,2026-03-21,9,289,"Rp. 751,42",49.87,"Rp. 3.500.000,00"
5455,2026-03-22,10,177,39740.84,2438.66,"Rp. 5.000.000,00"
5456,2026-03-21,11,198,"7.171,91","1.786,23",7500000
5457,2026-03-25,12,114,"Rp. 11.703,81","1.154,54","Rp. 10.000.000,00"
5458,2026-03-23,13,4,"Rp. 40.367,23",1066.05,"Rp. 10.000.000,00"
5458,2026-03-23,14,52,Rusak,"1.540,48","Rp. 5.000.000,00"
5460,2026-03-21,15,16,"39.372,40","841,55","Rp. 10.000.000,00"
5461,2026-03-20,16,90,"Rp. 28.058,08","1.393,52","Rp. 5.000.000,00"
5462,2026-03-21,17,210,8960.03,2466.54,"Rp. 7.500.000,00"
5463,2026-03-21,18,86,"Rp. 8.832,74",2573.89,7500000
5464,2026-03-24,19,116,"31.116,30","2.390,70","Rp. 5.000.000,00"
5465,2026-03-23,20,22,"Rp. 31.413,41",Rusak,"Rp. 7.500.000,00"
5466,2026-03-25,21,104,"18.094,39","1.841,17",10000000
5467,2026-03-21,22,106,"33.140,87","2.718,46","Rp. 10.000.000,00"
5468,2026-03-24,23,201,"16.808,69","1.275,20","Rp. 5.000.000,00"
5469,2026-03-24,24,244,"Rp. 36.558,95","699,94",10000000
5470,2026-03-25,25,62,"Rp. -25.022,40","1.630,34","Rp. 5.000.000,00"
5471,2026-03-22,26,30,"Rp. 16.559,15","2.878,69","Rp. 5.000.000,00"
5471,2026-03-21,27,127,"Rp. 16.595,09","2.371,27","Rp. 5.000.000,00"
5473,2026-03-20,28,223,"29.268,57",2442.53,5000000
5474,2026-03-21,29,73,"Rp. 13.189,24","1.048,48","Rp. 5.000.000,00"
5475,2026-03-23,30,46,"13.185,82","2.863,08","Rp. 5.000.000,00"
5476,2026-03-21,31,322,"1.478,08","57,07","Rp. 3.500.000,00"
5477,2026-03-24,32,175,"Rp. 19.042,87","1.294,41","Rp. 5.000.000,00"
5478,22/03/2026,33,214,"Rp. 43.388,10","636,93","Rp. 5.000.000,00"
5479,2026-03-23,34,105,"Rp. 42.475,78","1.204,90",5000000
5480,2026-03-25,35,297,1179.14,"141,37","Rp. 3.500.000,00"
5481,2026-03-23,36,96,"23.412,42","2.527,02","Rp. 7.500.000,00"
5482,2026-03-20,37,67,"Rp. 27.849,68","2.693,72","Rp. 7.500.000,00"
5483,2026-03-22,38,165,20188.42,"1.924,67","Rp. 10.000.000,00"
5484,2026-03-22,39,249,"Rp. 14.637,39","1.515,88",7500000
5484,2026-03-22,40,200,"Rp. 39.505,67","2.518,84","Rp. 7.500.000,00"
5486,2026-03-22,41,79,"17.261,35",N/A,"Rp. 10.000.000,00"
5487,2026-03-24,42,284,1249.69,"82,03","Rp. 2.500.000,00"
5488,2026-03-24,43,80,"31.847,51","2.305,74",7500000
5489,2026-03-23,44,13,"Rp. 6.178,24","2.392,16","Rp. 10.000.000,00"
5490,2026-03-20,45,311,"Rp. 1.891,73","26,91","Rp. 1.500.000,00"
5491,2026-03-20,46,197,"Rp. 29.166,27","902,56","Rp. 5.000.000,00"
5492,2026-03-25,47,150,"6.073,56","579,30","Rp. 7.500.000,00"
5493,2026-03-22,48,28,"17.750,78","1.845,75","Rp. 10.000.000,00"
5494,2026-03-20,49,82,"-15.128,97","930,73",7500000
5495,2026-03-21,50,100,"5.164,54","605,36","Rp. 7.500.000,00"
5496,2026-03-20,51,235,25262.94,"2.687,47",5000000
5497,2026-03-22,52,11,16058.4,"1.574,50","Rp. 10.000.000,00"
5498,2026-03-24,53,134,"Rp. 23.616,77",2064.65,"Rp. 10.000.000,00"
5499,2026-03-21,54,299,"1.003,51","115,19","Rp. 1.500.000,00"
5500,2026-03-22,55,125,"-34.311,42","1.659,26","Rp. 10.000.000,00"
5501,2026-03-22,56,43,"29.460,90","2.293,41","Rp. 10.000.000,00"
5502,2026-03-23,57,224,"Rp. 25.656,20","1.067,96","Rp. 7.500.000,00"
5503,2026-03-20,58,300,"342,16",Tanpa Catatan,3500000
5504,2026-03-23,59,112,"6.415,26","1.699,89","Rp. 10.000.000,00"
5505,2026-03-22,60,121,"33.257,56","2.662,29","Rp. 10.000.000,00"
5506,2026-03-24,61,154,"44.648,85","831,82","Rp. 10.000.000,00"
5507,2026-03-22,62,253,190181.73,"96,47","Rp. 1.500.000,00"
5508,2026-03-21,63,326,"Rp. 1.814,57","57,21","Rp. 1.500.000,00"
5509,2026-03-25,64,131,"21.490,76","913,05",10000000
5510,21/03/2026,65,5,-39976.12,"2.380,42","Rp. 5.000.000,00"
5511,2026-03-22,66,53,31552.72,"769,81","Rp. 5.000.000,00"
5512,2026-03-20,67,313,"Rp. 1.268,94","95,89",1500000
5513,2026-03-22,68,242,"29.464,79","934,01",5000000
5514,21/03/2026,69,74,"7.440,69","1.834,65","Rp. 5.000.000,00"
5515,2026-03-24,70,219,Rusak,"2.069,18","Rp. 7.500.000,00"
5516,2026-03-21,71,6,8360.09,"1.033,82",7500000
5517,22/03/2026,72,321,Rusak,"36,04",1500000
5518,2026-03-23,73,271,"Rp. 1.439,39","50,71","Rp. 3.500.000,00"
5519,2026-03-21,74,61,28903.91,,"Rp. 10.000.000,00"
5520,23/03/2026,75,136,"Rp. -5.269,25","983,32",7500000
5521,2026-03-24,76,139,6045.98,853.76,"Rp. 5.000.000,00"
5522,2026-03-24,77,265,1110.84,,"Rp. 1.500.000,00"
5523,2026-03-24,78,126,"24.686,79","1.793,69","Rp. 7.500.000,00"
5524,2026-03-23,79,232,18489.37,"928,69",5000000
5525,2026-03-21,80,31,"Rp. 36.221,43","2.751,38","Rp. 5.000.000,00"
5526,2026-03-22,81,205,"32.001,37",1960.02,"Rp. 7.500.000,00"
5527,2026-03-20,82,47,"Rp. 32.827,18","2.576,80",10000000
5528,2026-03-21,83,222,"Rp. 40.569,75",789.95,"Rp. 7.500.000,00"
5529,2026-03-21,84,3,"Rp. 16.343,27","1.040,36","Rp. 10.000.000,00"
5530,2026-03-23,85,157,"43.613,64",1021.88,"Rp. 5.000.000,00"
5531,2026-03-21,86,160,"Rp. 30.670,16","2.323,86","Rp. 5.000.000,00"
5532,2026-03-20,87,203,"Rp. 30.117,86",2351.77,"Rp. 10.000.000,00"
5533,25/03/2026,88,107,8184.92,"1.501,79","Rp. 7.500.000,00"
5534,2026-03-22,89,153,27504.09,624.62,"Rp. 10.000.000,00"
5535,2026-03-23,90,250,20160.22,"1.795,80","Rp. 7.500.000,00"
5536,2026-03-22,91,48,"Rp. -28.759,52",980.12,"Rp. 10.000.000,00"
5537,2026-03-25,92,212,17109.33,1827.16,"Rp. 10.000.000,00"
5538,2026-03-21,93,172,"Rp. -8.231,24","2.321,86","Rp. 10.000.000,00"
5539,2026-03-24,94,78,"13.710,77","2.925,64","Rp. 5.000.000,00"
5540,2026-03-21,95,85,-11147.78,"1.624,45","Rp. 7.500.000,00"
5541,2026-03-22,96,39,"Rp. 38.809,49","2.756,69","Rp. 10.000.000,00"
5542,2026-03-24,97,325,1796.84,,"Rp. 2.500.000,00"
5543,2026-03-25,98,158,"Rp. 25.407,74","2.445,29",5000000
5544,2026-03-25,99,288,"493,67",145.54,"Rp. 2.500.000,00"
5545,2026-03-21,100,14,"Rp. -12.507,70","2.481,92","Rp. 10.000.000,00"
5546,2026-03-23,101,202,19999.24,"1.643,56","Rp. 5.000.000,00"
5547,2026-03-24,102,293,"Rp. 1.267,05",148.63,2500000
5548,2026-03-24,103,319,"1.432,07",87.23,"Rp. 3.500.000,00"
5549,2026-03-21,104,236,N/A,"1.623,57",5000000
5550,2026-03-25,105,65,"29.167,77","956,31","Rp. 10.000.000,00"
5551,2026-03-21,106,34,5737.74,924.06,"Rp. 10.000.000,00"
5552,2026-03-20,107,1,"28.747,47","1.176,18","Rp. 7.500.000,00"
5553,2026-03-25,108,252,"Rp. 1.807,74","64,35",2500000
5554,2026-03-24,109,181,"Rp. 37.118,80","1.475,95","Rp. 7.500.000,00"
5555,2026-03-20,110,169,"Rp. 36.889,37","2.806,30","Rp. 7.500.000,00"
5556,25/03/2026,111,204,"Rp. 10.517,21",1549.05,7500000
5557,2026-03-23,112,312,"1.683,75","30,99","Rp. 3.500.000,00"
5558,2026-03-25,113,38,"Rp. 23.630,56","2.534,45","Rp. 5.000.000,00"
5559,2026-03-22,114,101,"Rp. 41.103,06","764,88","Rp. 10.000.000,00"
5560,2026-03-23,115,260,"645,40","91,65","Rp. 3.500.000,00"
5561,2026-03-20,116,183,"22.333,29",,5000000
5562,2026-03-22,117,83,"Rp. 34.489,60","2.346,02","Rp. 7.500.000,00"
5563,2026-03-24,118,35,"Rp. 11.791,63",Tanpa Catatan,"Rp. 7.500.000,00"
5564,2026-03-21,119,123,"Rp. 31.891,26","1.864,00","Rp. 10.000.000,00"
5565,2026-03-20,120,225,"34.240,50","1.935,30","Rp. 7.500.000,00"
5566,2026-03-24,121,228,"32.156,42","892,51","Rp. 5.000.000,00"
5567,2026-03-21,122,120,"25.622,27","1.835,83","Rp. 10.000.000,00"
5568,2026-03-20,123,129,"Rp. 24.394,51","2.200,14","Rp. 5.000.000,00"
5569,2026-03-25,124,217,"10.611,90","2.573,10","Rp. 5.000.000,00"
5570,2026-03-24,125,213,"Rp. 44.870,39","984,26",5000000
5571,2026-03-21,126,304,"1.004,27","125,08",3500000
5572,2026-03-23,127,246,"26.947,75","755,88","Rp. 5.000.000,00"
5572,2026-03-25,128,307,"1.448,31","145,02","Rp. 1.500.000,00"
5574,2026-03-24,129,33,"Rp. 25.456,14","1.909,77","Rp. 7.500.000,00"
5575,2026-03-22,130,132,14150.96,"2.921,00","Rp. 5.000.000,00"
5576,2026-03-25,131,173,"37.537,16","2.116,07","Rp. 7.500.000,00"
5577,2026-03-22,132,113,32240.34,"1.150,27","Rp. 10.000.000,00"
5578,2026-03-22,133,49,"-44.960,72",2809.5,"Rp. 5.000.000,00"
5579,2026-03-24,134,221,"Rp. 24.422,33","2.935,72","Rp. 7.500.000,00"
5580,2026-03-21,135,147,"14.966,82",1056.8,7500000
5581,2026-03-23,136,327,"971,07","112,03",2500000
5582,2026-03-25,137,77,16105.9,"1.796,77","Rp. 7.500.000,00"
5583,2026-03-25,138,283,429.16,"104,34","Rp. 2.500.000,00"
5584,22/03/2026,139,220,"19.951,78","1.774,07",10000000
5585,2026-03-25,140,211,"Rp. 31.584,65","2.595,50","Rp. 7.500.000,00"
5586,2026-03-25,141,272,"1.257,50",51.25,"Rp. 2.500.000,00"
5587,2026-03-23,142,324,"1.049,12","128,05","Rp. 1.500.000,00"
5588,2026-03-25,143,239,N/A,"846,95","Rp. 7.500.000,00"
5589,2026-03-25,144,240,Rusak,Rusak,"Rp. 10.000.000,00"
5590,2026-03-21,145,141,"Rp. 34.354,22","2.498,89",5000000
5591,2026-03-24,146,20,10314.64,2127.98,"Rp. 5.000.000,00"
5592,2026-03-24,147,149,"Rp. 13.024,37","636,05","Rp. 5.000.000,00"
5593,2026-03-20,148,111,43785.03,2275.8,"Rp. 5.000.000,00"
5594,2026-03-20,149,290,"Rp. 1.244,02","74,46","Rp. 1.500.000,00"
5595,2026-03-25,150,226,32859.37,"1.190,09","Rp. 10.000.000,00"
5596,2026-03-21,118,188,41138.84,"1.532,23","Rp. 5.000.000,00"
5597,2026-03-23,145,178,"25.884,96","562,75",7500000
5597,2026-03-21,26,133,35526.19,"709,37",5000000
5599,2026-03-25,19,66,"29.949,57","992,18","Rp. 10.000.000,00"
5600,2026-03-25,138,274,"Rp. 1.916,36","129,61","Rp. 3.500.000,00"
5601,2026-03-20,55,209,"Rp. 19.482,85","1.804,98","Rp. 10.000.000,00"
5602,2026-03-25,130,216,"Rp. 38.987,57",1737.18,"Rp. 5.000.000,00"
5603,2026-03-21,68,182,"Rp. 23.324,31","1.586,42","Rp. 5.000.000,00"
5604,2026-03-24,34,145,11131.22,"759,74",5000000
5605,2026-03-21,90,110,"14.783,77","884,71","Rp. 10.000.000,00"
5606,2026-03-23,18,135,14364.78,"659,80","Rp. 7.500.000,00"
5607,2026-03-24,63,273,"1.051,84","113,78","Rp. 3.500.000,00"
5608,2026-03-20,95,64,"Rp. 248.311,34","1.886,25","Rp. 7.500.000,00"
5609,2026-03-25,73,291,"Rp. 377.852,57","80,72","Rp. 2.500.000,00"
5610,2026-03-22,41,243,"11.159,34","2.442,72","Rp. 7.500.000,00"
5611,2026-04-25,1,45,7188.59,875.38,"Rp. 5.000.000,00"
5612,2026-04-20,2,99,"10.051,57","2.963,12","Rp. 7.500.000,00"
5612,2026-04-23,3,185,"Rp. 40.183,16","1.005,25",10000000
5614,2026-04-21,4,124,"Rp. 27.462,40","1.947,19","Rp. 7.500.000,00"
5615,2026-04-24,5,122,"11.574,07",2716.02,"Rp. 10.000.000,00"
5616,2026-04-21,6,168,37973.83,"2.318,11","Rp. 10.000.000,00"
5617,2026-04-21,7,270,"Rp. 1.424,96","81,59","Rp. 2.500.000,00"
5618,2026-04-20,8,10,"32.803,93","1.568,94","Rp. 10.000.000,00"
5619,2026-04-25,9,289,"Rp. 1.336,00","66,36","Rp. 3.500.000,00"
5620,2026-04-21,10,177,"Rp. 5.523,25","2.571,88","Rp. 10.000.000,00"
5621,2026-04-24,11,198,"44.559,09","834,20","Rp. 7.500.000,00"
5622,2026-04-22,12,114,"34.484,56","1.408,39","Rp. 7.500.000,00"
5623,2026-04-25,13,4,"34.827,60","1.680,87","Rp. 5.000.000,00"
5624,2026-04-21,14,52,"12.925,11",2265.29,"Rp. 10.000.000,00"
5625,2026-04-22,15,16,N/A,"792,89","Rp. 10.000.000,00"
5626,2026-04-24,16,90,"Rp. 30.148,29","2.068,74",7500000
5627,2026-04-23,17,210,"14.083,05",1733.54,"Rp. 10.000.000,00"
5628,2026-04-25,18,86,"Rp. 25.483,94",2682.74,10000000
5629,2026-04-25,19,116,"Rp. 23.142,12","1.107,25","Rp. 10.000.000,00"
5630,2026-04-20,20,22,"35.199,29","2.555,44",10000000
5631,2026-04-25,21,104,"Rp. 9.386,88","1.478,13","Rp. 10.000.000,00"
5632,2026-04-21,22,106,"5.582,26",,"Rp. 7.500.000,00"
5633,2026-04-20,23,201,"10.017,28","1.731,37","Rp. 7.500.000,00"
5634,2026-04-25,24,244,"Rp. 44.897,57","2.412,02","Rp. 5.000.000,00"
5634,2026-04-22,25,62,"40.977,68","1.860,08","Rp. 10.000.000,00"
5635,2026-04-25,26,30,5036.46,"1.153,97","Rp. 7.500.000,00"
5637,2026-04-21,27,127,41934.99,806.63,10000000
5638,2026-04-22,28,223,"Rp. 18.850,97",Tanpa Catatan,7500000
5639,2026-04-20,29,73,"Rp. 17.837,92",N/A,"Rp. 5.000.000,00"
5640,2026-04-24,30,46,"Rp. 20.216,38","895,70","Rp. 10.000.000,00"
5641,2026-04-24,31,322,"967,54","35,50","Rp. 2.500.000,00"
5642,2026-04-22,32,175,27406.38,"2.719,27","Rp. 10.000.000,00"
5643,2026-04-21,33,214,"Rp. 31.612,95","2.773,66","Rp. 10.000.000,00"
5644,2026-04-20,34,105,"Rp. 28.645,75","950,08","Rp. 10.000.000,00"
5645,2026-04-23,35,297,"291,11","109,02","Rp. 1.500.000,00"
5646,2026-04-21,36,96,"27.168,74",N/A,"Rp. 5.000.000,00"
5647,2026-04-22,37,67,"26.728,13","2.659,21","Rp. 5.000.000,00"
5648,2026-04-22,38,165,38266.43,"1.974,50","Rp. 5.000.000,00"
5649,2026-04-25,39,249,5457.3,2212.85,"Rp. 7.500.000,00"
5650,2026-04-24,40,200,"Rp. 24.397,33","1.075,52","Rp. 10.000.000,00"
5651,2026-04-20,41,79,"37.144,28",2374.32,5000000
5652,2026-04-25,42,284,"Rp. 1.069,23",,3500000
5653,2026-04-23,43,80,"11.673,53","1.084,92","Rp. 7.500.000,00"
5653,25/04/2026,44,13,295843.64,2430.34,5000000
5655,2026-04-20,45,311,"Rp. 1.084,86",43.2,"Rp. 2.500.000,00"
5656,25/04/2026,46,197,"Rp. 29.466,01","1.612,37","Rp. 7.500.000,00"
5657,2026-04-25,47,150,"43.412,22","1.919,49","Rp. 5.000.000,00"
5658,2026-04-22,48,28,"Rp. 35.836,79",,"Rp. 7.500.000,00"
5659,2026-04-25,49,82,17177.85,"2.719,31","Rp. 7.500.000,00"
5660,2026-04-22,50,100,24523.27,"2.137,41","Rp. 10.000.000,00"
5661,2026-04-24,51,235,"40.802,99",,"Rp. 10.000.000,00"
5662,2026-04-21,52,11,36734.68,"2.212,37",10000000
5663,2026-04-25,53,134,"42.523,56","1.332,61","Rp. 7.500.000,00"
5664,2026-04-22,54,299,"Rp. 1.893,14","105,33","Rp. 2.500.000,00"
5665,2026-04-21,55,125,-24878.77,1837.56,"Rp. 5.000.000,00"
5666,2026-04-25,56,43,"Rp. 34.582,89","545,50","Rp. 10.000.000,00"
5667,2026-04-24,57,224,"Rp. 17.569,46","1.701,72","Rp. 10.000.000,00"
5668,2026-04-25,58,300,"1.836,31",92.69,2500000
5669,2026-04-22,59,112,26882.45,"2.318,87",5000000
5670,2026-04-22,60,121,"Rp. -28.894,58",1457.53,"Rp. 7.500.000,00"
5671,2026-04-24,61,154,"Rp. 43.003,24","1.295,00","Rp. 10.000.000,00"
5672,2026-04-21,62,253,"991,25","61,99",2500000
5673,2026-04-25,63,326,"574,46","137,96","Rp. 1.500.000,00"
5674,2026-04-23,64,131,13991.25,"814,53","Rp. 7.500.000,00"
5675,2026-04-21,65,5,"Rp. 11.056,47","1.286,42","Rp. 7.500.000,00"
5676,2026-04-22,66,53,"34.738,75","1.897,55","Rp. 10.000.000,00"
5677,2026-04-24,67,313,"553,74",121.58,"Rp. 1.500.000,00"
5678,22/04/2026,68,242,"Rp. -22.644,75","1.624,29","Rp. 5.000.000,00"
5679,2026-04-20,69,74,"Rp. 25.361,45",,"Rp. 5.000.000,00"
5680,2026-04-23,70,219,"Rp. 11.363,85",810.95,"Rp. 5.000.000,00"
5681,2026-04-24,71,6,29097.86,"2.589,62","Rp. 10.000.000,00"
5682,2026-04-20,72,321,"Rp. 1.670,41","91,10","Rp. 2.500.000,00"
5683,2026-04-23,73,271,246.21,"89,21",1500000
5684,2026-04-21,74,61,"Rp. 29.170,71","2.258,61","Rp. 10.000.000,00"
5685,2026-04-24,75,136,"13.722,85","1.310,57","Rp. 5.000.000,00"
5686,2026-04-22,76,139,"26.961,90","1.978,80","Rp. 7.500.000,00"
5687,2026-04-21,77,265,"1.485,60",28.85,"Rp. 3.500.000,00"
5688,2026-04-22,78,126,35628.8,"1.539,11",5000000
5689,24/04/2026,79,232,"38.130,65","2.420,78","Rp. 5.000.000,00"
5690,2026-04-22,80,31,"Rp. 43.033,68","1.706,26","Rp. 10.000.000,00"
5691,2026-04-24,81,205,"Rp. 43.693,66","1.395,00","Rp. 5.000.000,00"
5692,2026-04-24,82,47,"Rp. 27.945,80",,"Rp. 5.000.000,00"
5693,2026-04-21,83,222,"6.629,42",2105.62,5000000
5694,2026-04-20,84,3,23006.74,"2.453,95","Rp. 5.000.000,00"
5695,2026-04-24,85,157,"12.218,33","1.902,48",10000000
5696,2026-04-20,86,160,12960.49,"1.910,27","Rp. 10.000.000,00"
5697,2026-04-24,87,203,"26.142,74","1.614,63","Rp. 7.500.000,00"
5698,2026-04-25,88,107,29993.96,Tanpa Catatan,"Rp. 5.000.000,00"
5699,2026-04-21,89,153,"35.429,59","1.975,22",5000000
5700,2026-04-22,90,250,"Rp. 13.399,31",1717.4,"Rp. 7.500.000,00"
5701,2026-04-25,91,48,"Rp. 37.859,95","1.598,60","Rp. 7.500.000,00"
5702,2026-04-24,92,212,"Rp. 23.930,68","2.531,93","Rp. 7.500.000,00"
5703,2026-04-21,93,172,"Rp. 13.336,11","2.599,78","Rp. 10.000.000,00"
5704,2026-04-20,94,78,"24.251,17","2.465,14","Rp. 5.000.000,00"
5705,2026-04-20,95,85,340803.27,"2.154,09","Rp. 5.000.000,00"
5706,2026-04-21,96,39,19626.56,"1.926,64",5000000
5707,2026-04-22,97,325,"394,94","83,86","Rp. 2.500.000,00"
5708,2026-04-23,98,158,"Rp. 41.506,58","2.212,35","Rp. 5.000.000,00"
5709,2026-04-22,99,288,"1.149,42","45,60","Rp. 2.500.000,00"
5710,2026-04-20,100,14,"Rp. 42.774,14","973,40",10000000
5711,2026-04-20,101,202,-21216.62,,"Rp. 10.000.000,00"
5712,2026-04-24,102,293,203.32,75.28,"Rp. 3.500.000,00"
5713,2026-04-22,103,319,"469,07","56,98","Rp. 2.500.000,00"
5714,2026-04-22,104,236,"Rp. 41.314,36","1.509,66","Rp. 10.000.000,00"
5715,2026-04-20,105,65,"Rp. 27.069,28","551,83","Rp. 10.000.000,00"
5716,2026-04-25,106,34,26419.39,"1.301,38","Rp. 7.500.000,00"
5717,2026-04-22,107,1,"Rp. 13.046,88","1.869,58","Rp. 5.000.000,00"
5718,2026-04-23,108,252,"Rp. 1.183,60","123,37",3500000
5719,2026-04-24,109,181,"Rp. -40.911,83","2.645,43","Rp. 10.000.000,00"
5720,2026-04-24,110,169,"Rp. 22.026,87","2.863,27",5000000
5721,2026-04-20,111,204,"41.846,70",902.35,"Rp. 5.000.000,00"
5722,2026-04-21,112,312,1575.61,"37,26",2500000
5723,2026-04-20,113,38,17100.32,1065.9,10000000
5724,2026-04-23,114,101,"18.331,11","2.326,66",5000000
5725,2026-04-23,115,260,"1.529,92","50,67","Rp. 2.500.000,00"
5726,2026-04-20,116,183,"Rp. 38.702,38","838,70","Rp. 5.000.000,00"
5727,2026-04-22,117,83,"22.598,09","1.631,10","Rp. 5.000.000,00"
5728,2026-04-24,118,35,"31.829,70","1.710,95","Rp. 5.000.000,00"
5729,2026-04-22,119,123,"22.211,84",2847.25,"Rp. 10.000.000,00"
5730,2026-04-20,120,225,32769.3,"1.398,33","Rp. 5.000.000,00"
5731,2026-04-21,121,228,"36.003,20","587,43","Rp. 5.000.000,00"
5732,2026-04-22,122,120,"34.816,75","2.228,34","Rp. 7.500.000,00"
5733,2026-04-22,123,129,"8.975,66","2.477,07","Rp. 5.000.000,00"
5733,2026-04-21,124,217,"30.083,88","2.722,56","Rp. 7.500.000,00"
5735,2026-04-23,125,213,"Rp. 31.017,82",,"Rp. 5.000.000,00"
5736,2026-04-23,126,304,"1.862,50",60.82,1500000
5737,2026-04-21,127,246,"34.196,49","1.961,94","Rp. 5.000.000,00"
5738,2026-04-21,128,307,"361,32",134.72,"Rp. 2.500.000,00"
5739,2026-04-25,129,33,"Rp. 35.065,36","854,22",7500000
5740,2026-04-25,130,132,"41.792,29",1672.83,10000000
5741,2026-04-23,131,173,"36.222,93","1.013,10","Rp. 7.500.000,00"
5742,2026-04-21,132,113,"27.230,38",,"Rp. 7.500.000,00"
5743,2026-04-25,133,49,20277.19,"2.282,07","Rp. 10.000.000,00"
